file,course,source,start,end,text
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,6:59,7:07,particular power series can be thought particular power series can be thought of as converging to some particular of as converging to some particular of as converging to some particular value but we wont bother about the value but we wont bother about the value but we wont bother about the convergence aspects this expression is
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:07,7:13,convergence aspects this expression is convergence aspects this expression is basically what we will call as the basically what we will call as the basically what we will call as the formal power series or the generating formal power series or the generating formal power series or the generating function corresponding to the sequence
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:13,7:19,function corresponding to the sequence function corresponding to the sequence a a a and so on so lets take some a a a and so on so lets take some a a a and so on so lets take some more examples if you look at lets say more examples if you look at lets say
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:19,7:26,more examples if you look at lets say the sequence and so on so in other the sequence and so on so in other the sequence and so on so in other words a n is equal to corresponding to words a n is equal to corresponding to words a n is equal to corresponding to it
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:26,7:34,it it the formal power series would be plus the formal power series would be plus the formal power series would be plus x plus x square x plus x square x plus x square and so on so this if we assume x to be and so on so this if we assume x to be
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:34,7:36,and so on so this if we assume x to be less than or equal to one on the less than or equal to one on the less than or equal to one on the absolute value of x to be less than or absolute value of x to be less than or
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:36,7:41,absolute value of x to be less than or equal one we can just simply write it as equal one we can just simply write it as equal one we can just simply write it as by minus okay so this you can by minus okay so this you can
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:41,7:50,by minus okay so this you can think of it as its rolling together the think of it as its rolling together the think of it as its rolling together the generating function into a simpler generating function into a simpler generating function into a simpler expression okay so instead of telling
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:50,7:55,expression okay so instead of telling expression okay so instead of telling the whole power series you can just say the whole power series you can just say the whole power series you can just say that we are looking at the generating that we are looking at the generating
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,7:55,8:02,that we are looking at the generating function by minus x when we were function by minus x when we were function by minus x when we were thinking about the sequence and thinking about the sequence and thinking about the sequence and so on and if you had let us say the
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:02,8:10,so on and if you had let us say the so on and if you had let us say the sequence so on so the nth term sequence so on so the nth term sequence so on so the nth term you can think of as raised to n that
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:10,8:17,you can think of as raised to n that you can think of as raised to n that will correspond to the sequence x will correspond to the sequence x will correspond to the sequence x x square plus so on and this we can x square plus so on and this we can
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:17,8:22,x square plus so on and this we can think of it is the i mean if you assume think of it is the i mean if you assume think of it is the i mean if you assume suitably values for x you can say that suitably values for x you can say that
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:22,8:38,suitably values for x you can say that it will be by minus x ok so this it will be by minus x ok so this it will be by minus x ok so this is the generating function corresponding is the generating function corresponding is the generating function corresponding to and this is a generating function
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:38,8:45,to and this is a generating function to and this is a generating function for raise to n and greater than ok for raise to n and greater than ok for raise to n and greater than ok so now that we have the definition of so now that we have the definition of
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:45,8:56,so now that we have the definition of generating functions in place we can generating functions in place we can generating functions in place we can think of how to solve this particular think of how to solve this particular think of how to solve this particular recurrence relation you sync generating
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,8:56,9:07,recurrence relation you sync generating recurrence relation you sync generating functions so a little bit about the functions so a little bit about the functions so a little bit about the notation whenever we think of a sequence notation whenever we think of a sequence notation whenever we think of a sequence a a n its generating function we will
232.json,"Discrete Mathematics by Prof. Benny George K, Prof. Sajith Gopalan (Lec 27-43)",NPTEL,9:07,9:16,a a n its generating function we will a a n its generating function we will denote by a of x so a of x is equal to a denote by a of x so a of x is equal to a denote by a of x so a of x is equal to a plus a x plus a x square and so on
